iter	Logloss
408	0.3258637852
409	0.3256041209
410	0.3254323006
411	0.3250700103
412	0.3249165217
413	0.324367947
414	0.3241318597
415	0.3238845401
416	0.3237031566
417	0.3233418994
418	0.3230355316
419	0.3227214283
420	0.3226132658
421	0.3223426607
422	0.3221089575
423	0.3219621976
424	0.3215849929
425	0.3213738865
426	0.3211301168
427	0.3207889133
428	0.3204719226
429	0.3202618493
430	0.3198002179
431	0.319640398
432	0.3191791111
433	0.3188005288
434	0.3185299502
435	0.318239212
436	0.3180070453
437	0.3177783754
438	0.3175097571
439	0.3172673649
440	0.3167678515
441	0.3165258037
442	0.316375547
443	0.3162080977
444	0.3160621325
445	0.3158052762
446	0.3156017198
447	0.3153562281
448	0.3150956366
449	0.3149706523
450	0.3148978286
451	0.3146325747
452	0.3142394755
453	0.3140533235
454	0.3137559096
455	0.3134250111
456	0.3132096397
457	0.3129854732
458	0.312786844
459	0.312596692
460	0.3123207622
461	0.3119472928
462	0.3117312855
463	0.3114615281
464	0.3112342358
465	0.3111273183
466	0.310825136
467	0.3106853432
468	0.3104232152
469	0.310256958
470	0.3098875682
471	0.3096143405
472	0.3092954954
473	0.3090521495
474	0.3088368575
475	0.3086191283
476	0.3083773454
477	0.3081322246
478	0.3078863886
479	0.3076780637
480	0.3075509071
481	0.3072750568
482	0.3069323964
483	0.3066819509
484	0.306542529
485	0.3064155049
486	0.306309594
487	0.3060458236
488	0.3057150841
489	0.3055492242
490	0.3053120507
491	0.3051642047
492	0.3049783177
493	0.3048945003
494	0.3046631813
495	0.3044259813
496	0.3042005168
497	0.3038929833
498	0.3037205272
499	0.3034119076
500	0.3033708466
501	0.3032371203
502	0.3029574288
503	0.3028173976
504	0.3027037779
505	0.3024423122
506	0.302261379
507	0.3019713031
508	0.3016312917
509	0.3014424907
510	0.3012653722
511	0.3009176254
512	0.3006105953
513	0.300450219
514	0.3003591167
515	0.3002585835
516	0.3001813624
517	0.2998651928
518	0.2995783488
519	0.2993049622
520	0.2990560267
521	0.2986738682
522	0.2984919548
523	0.2981564734
524	0.2978753779
525	0.2977808846
526	0.2976959017
527	0.2974087927
528	0.2971763081
529	0.2970647017
530	0.2967585458
531	0.2962490188
532	0.29611063
533	0.2956855562
534	0.295595434
535	0.2952855428
536	0.2949800756
537	0.2947116428
538	0.2945148415
539	0.2941803137
540	0.2938929399
541	0.2936960591
542	0.2933617698
543	0.2931220796
544	0.2928229438
545	0.2924638854
546	0.2923439609
547	0.292081515
548	0.2918447918
549	0.2915844387
550	0.2913697031
551	0.2912906541
552	0.2911616696
553	0.2910164992
554	0.2908044921
555	0.2906443808
556	0.2904614078
557	0.2902480231
558	0.2901467217
559	0.2898880641
560	0.289633486
561	0.2894835472
562	0.2893219524
563	0.2892567847
564	0.2889992396
565	0.2888351546
566	0.2885977957
567	0.2884967062
568	0.2882422341
569	0.2879756292
570	0.2878321277
571	0.2876656585
572	0.2875122229
573	0.2872241868
574	0.2870220873
575	0.2868583997
576	0.286743217
577	0.2866270012
578	0.2863664627
579	0.2861246003
580	0.2859434287
581	0.2856124242
582	0.2854243914
583	0.2852948772
584	0.2849665218
585	0.2846416632
586	0.2845030891
587	0.284279214
588	0.2841670778
589	0.2838977973
590	0.2837875154
591	0.2835311625
592	0.2834318479
593	0.2832043966
594	0.2830949624
595	0.28285461
596	0.2826756371
597	0.2825124529
598	0.2822095818
599	0.2819419702
600	0.2818088531
601	0.2816571924
602	0.2814554638
603	0.2812151379
604	0.2810589208
605	0.2804972331
606	0.2803746859
607	0.2800534831
608	0.2797447575
609	0.2796404097
610	0.2795482741
611	0.2793814606
612	0.2792920536
613	0.2791838116
614	0.27905239
615	0.2789261871
616	0.2786850135
617	0.2784900665
618	0.2783084446
619	0.2779859967
620	0.2778596348
621	0.2776938544
622	0.2775630421
623	0.2774808937
624	0.2772025532
625	0.2771253586
626	0.2768560516
627	0.2767165502
628	0.2764364878
629	0.2760312027
630	0.2759251065
631	0.2757423719
632	0.2755858103
633	0.2754155795
634	0.2751090527
635	0.2748996417
636	0.2746531434
637	0.2744462755
638	0.2742030356
639	0.2740813361
640	0.2739339405
641	0.273692184
642	0.2734176848
643	0.2732590569
644	0.2731648021
645	0.2730842166
646	0.2725514306
647	0.2722743882
648	0.2721033361
649	0.2719257408
650	0.2717243565
651	0.2715830803
652	0.2713659604
653	0.2711431185
654	0.2709966236
655	0.2708972825
656	0.2708394263
657	0.2706218561
658	0.2704781426
659	0.2703367869
660	0.2700566186
661	0.2698961894
662	0.2697535886
663	0.2695117262
664	0.2692382601
665	0.2691472901
666	0.2690739632
667	0.2687895298
668	0.2685975499
669	0.2684233983
670	0.268229776
671	0.2680152787
672	0.2678090996
673	0.2675647736
674	0.2674257225
675	0.2672493988
676	0.2671024534
677	0.266969098
678	0.2668382857
679	0.2665707005
680	0.2664437294
681	0.26628383
682	0.2659959263
683	0.2659007178
684	0.2657931116
685	0.2655991448
686	0.2654329936
687	0.2653251754
688	0.2651878463
689	0.2649859322
690	0.2648612658
691	0.2647537125
692	0.2644814385
693	0.2643105189
694	0.2639475928
695	0.2638760143
696	0.263731824
697	0.2636415693
698	0.2635158433
699	0.2633417977
700	0.2630849944
701	0.2629735735
702	0.2628238201
703	0.2625702752
704	0.2624690798
705	0.2622595893
706	0.2618722916
707	0.2617299027
708	0.2615947458
709	0.2614402771
710	0.2611046367
711	0.2608785629
712	0.260579586
713	0.2603695658
714	0.2601125505
715	0.2599613402
716	0.2597076628
717	0.2596613036
718	0.2595618831
719	0.259411335
720	0.2592745887
721	0.2590236134
722	0.2588531441
723	0.2586503824
724	0.258285284
725	0.2582367261
726	0.258111265
727	0.2578900655
728	0.257673343
729	0.2574204339
730	0.2572776212
731	0.257181406
732	0.2571032312
733	0.2568906148
734	0.2566797733
735	0.2564602428
736	0.2562154929
737	0.2560898728
738	0.2558935218
739	0.2557663388
740	0.2556617525
741	0.2555189398
742	0.2553816636
743	0.2552910911
744	0.2551267147
745	0.2550092008
746	0.254872481
747	0.2544364929
748	0.2542462879
749	0.2541242705
750	0.2539881335
751	0.253808048
752	0.2537613445
753	0.2536435657
754	0.2534414397
755	0.2531685829
756	0.2528931565
757	0.2528157234
758	0.2526024448
759	0.2523891926
760	0.2522724205
761	0.2519986894
762	0.2517372767
763	0.2515467538
764	0.2512010733
765	0.2509857814
766	0.2508466509
767	0.2506331073
768	0.2503765954
769	0.250078943
770	0.2498690022
771	0.2497366005
772	0.2494082716
773	0.2492299875
774	0.2489542166
775	0.2487907675
776	0.2485788398
777	0.2484190729
778	0.2482947244
779	0.2480914063
780	0.247865412
781	0.2476869424
782	0.2475385401
783	0.2473653952
784	0.2472443846
785	0.2468948894
786	0.2466073566
787	0.2464396159
788	0.2462063366
789	0.2460346752
790	0.2459121545
791	0.2457880179
792	0.2456465562
793	0.2455613613
794	0.2453158696
795	0.2451963955
796	0.2448050181
797	0.2446449333
798	0.2444876565
799	0.244178666
800	0.2440399064
801	0.2439607249
802	0.2438707087
803	0.2436144617
804	0.2435510953
805	0.2433833016
806	0.2432866096
807	0.2431120608
808	0.2429684003
809	0.2427946197
810	0.2425589826
811	0.2423507373
812	0.2420883179
813	0.2419900364
814	0.2417499489
815	0.2416432169
816	0.2415771484
817	0.2413326369
818	0.2411941422
819	0.241077635
820	0.2408200105
821	0.2405654589
822	0.2403969765
823	0.2402826415
824	0.2401097616
825	0.2399687237
826	0.2397779359
827	0.2396420903
828	0.2395454513
829	0.2394519382
830	0.2392243809
831	0.2390214072
832	0.2388710446
833	0.2387181388
834	0.2385767301
835	0.2384309504
836	0.2383464707
837	0.2381853263
838	0.238030937
839	0.2377679613
840	0.2376066314
841	0.2374887996
842	0.2373555766
843	0.237169928
844	0.2371520201
845	0.2370505863
846	0.2368995084
847	0.2367414369
848	0.2365992334
849	0.2363347742
850	0.2361563047
851	0.2360891766
852	0.235943026
853	0.2357924249
854	0.235626724
855	0.2355971336
856	0.235434903
857	0.2353302638
858	0.235252142
859	0.2349368731
860	0.2348029613
861	0.2346360948
862	0.2343920337
863	0.2341755231
864	0.2340831757
865	0.2338279618
866	0.2337480916
867	0.2335442702
868	0.2335306274
869	0.2334191799
870	0.2331584824
871	0.2329864767
872	0.2326654063
873	0.2324282063
874	0.2323055532
875	0.2321571509
876	0.232028034
877	0.2318251928
878	0.2316943804
879	0.2315957546
880	0.2315000958
881	0.2313302888
882	0.2312372526
883	0.2310475508
884	0.2309121026
885	0.230815649
886	0.2306417359
887	0.2305281427
888	0.2304910024
889	0.2303537263
890	0.2302451399
891	0.2299581634
892	0.2297855218
893	0.2296415435
894	0.2295083735
895	0.2294273112
896	0.229291651
897	0.2291278839
898	0.2290139198
899	0.2289661566
900	0.2287922965
901	0.2285809782
902	0.2283950912
903	0.228108565
904	0.2278438409
905	0.2277730306
906	0.2275803354
907	0.2274580002
908	0.227198018
909	0.226990064
910	0.226951864
911	0.2267612881
912	0.2264898618
913	0.2260999944
914	0.2258763843
915	0.2256628142
916	0.2255653275
917	0.225402885
918	0.2252379788
919	0.2249869506
920	0.2249188953
921	0.2246411377
922	0.2244495816
923	0.2243562275
924	0.2242622905
925	0.2238903575
926	0.2237938245
927	0.2236931059
928	0.2235836983
929	0.2235068745
930	0.2232997682
931	0.2231673665
932	0.2229164441
933	0.2227697902
934	0.2226852046
935	0.2224916882
936	0.222381062
937	0.2222446866
938	0.2221906715
939	0.2221273581
940	0.2220336861
941	0.2219485044
942	0.2217503256
943	0.2217082447
944	0.2214848598
945	0.221350193
946	0.221236878
947	0.2209291591
948	0.2205677032
949	0.2204608123
950	0.2203435633
951	0.2202305529
952	0.2201428546
953	0.2199853791
954	0.2196434604
955	0.2195309798
956	0.219441798
957	0.2193140586
958	0.2191962004
959	0.2188966142
960	0.2187001705
961	0.2185633447
962	0.2184720172
963	0.2182993624
964	0.2181993326
965	0.2179501322
966	0.2178007232
967	0.2177183496
968	0.2176414596
969	0.2175353765
970	0.2174263265
971	0.2173689339
972	0.2172450754
973	0.2171118789
974	0.2170489894
975	0.2169892523
976	0.2168640031
977	0.216644658
978	0.2164904012
979	0.2161052757
980	0.2160846922
981	0.215809332
982	0.2156057093
983	0.2154431211
984	0.2153745625
985	0.2151523961
986	0.2149959008
987	0.214883407
988	0.2147885429
989	0.2146809631
990	0.2145948145
991	0.214514931
992	0.2144184775
993	0.2143314415
994	0.2142365774
995	0.2139675882
996	0.2139495346
997	0.2137579785
998	0.2135579321
999	0.2133563624
